,keyword,date,trend_index
2571,desempleo,2019-04-28,17
2572,desempleo,2019-05-05,23
2573,desempleo,2019-05-12,21
2574,desempleo,2019-05-19,19
2575,desempleo,2019-05-26,20
2576,desempleo,2019-06-02,22
2577,desempleo,2019-06-09,21
2578,desempleo,2019-06-16,21
2579,desempleo,2019-06-23,21
2580,desempleo,2019-06-30,23
2581,desempleo,2019-07-07,20
2582,desempleo,2019-07-14,17
2583,desempleo,2019-07-21,20
2584,desempleo,2019-07-28,19
2585,desempleo,2019-08-04,16
2586,desempleo,2019-08-11,14
2587,desempleo,2019-08-18,15
2588,desempleo,2019-08-25,17
2589,desempleo,2019-09-01,21
2590,desempleo,2019-09-08,19
2591,desempleo,2019-09-15,21
2592,desempleo,2019-09-22,18
2593,desempleo,2019-09-29,23
2594,desempleo,2019-10-06,23
2595,desempleo,2019-10-13,18
2596,desempleo,2019-10-20,19
2597,desempleo,2019-10-27,16
2598,desempleo,2019-11-03,22
2599,desempleo,2019-11-10,22
2600,desempleo,2019-11-17,21
2601,desempleo,2019-11-24,18
2602,desempleo,2019-12-01,19
2603,desempleo,2019-12-08,20
2604,desempleo,2019-12-15,16
2605,desempleo,2019-12-22,14
2606,desempleo,2019-12-29,15
2607,desempleo,2020-01-05,21
2608,desempleo,2020-01-12,23
2609,desempleo,2020-01-19,20
2610,desempleo,2020-01-26,22
2611,desempleo,2020-02-02,25
2612,desempleo,2020-02-09,25
2613,desempleo,2020-02-16,20
2614,desempleo,2020-02-23,19
2615,desempleo,2020-03-01,24
2616,desempleo,2020-03-08,25
2617,desempleo,2020-03-15,100
2618,desempleo,2020-03-22,98
2619,desempleo,2020-03-29,96
2620,desempleo,2020-04-05,54
2621,desempleo,2020-04-12,67
2622,desempleo,2020-04-19,92
2623,desempleo,2020-04-26,72
2624,desempleo,2020-05-03,75
2625,desempleo,2020-05-10,54
2626,desempleo,2020-05-17,47
2627,desempleo,2020-05-24,37
2628,deshaucio,2019-01-06,95
2629,deshaucio,2019-01-13,42
2630,deshaucio,2019-01-20,53
2631,deshaucio,2019-01-27,100
2632,deshaucio,2019-02-03,32
2633,deshaucio,2019-02-10,63
2634,deshaucio,2019-02-17,99
2635,deshaucio,2019-02-24,63
2636,deshaucio,2019-03-03,36
2637,deshaucio,2019-03-10,36
2638,deshaucio,2019-03-17,65
2639,deshaucio,2019-03-24,72
2640,deshaucio,2019-03-31,51
2641,deshaucio,2019-04-07,31
2642,deshaucio,2019-04-14,29
2643,deshaucio,2019-04-21,49
2644,deshaucio,2019-04-28,77
2645,deshaucio,2019-05-05,31
2646,deshaucio,2019-05-12,63
2647,deshaucio,2019-05-19,48
2648,deshaucio,2019-05-26,74
2649,deshaucio,2019-06-02,30
2650,deshaucio,2019-06-09,27
2651,deshaucio,2019-06-16,57
2652,deshaucio,2019-06-23,58
2653,deshaucio,2019-06-30,22
2654,deshaucio,2019-07-07,73
2655,deshaucio,2019-07-14,65
2656,deshaucio,2019-07-21,33
2657,deshaucio,2019-07-28,23
2658,deshaucio,2019-08-04,23
2659,deshaucio,2019-08-11,45
2660,deshaucio,2019-08-18,22
2661,deshaucio,2019-08-25,21
2662,deshaucio,2019-09-01,73
2663,deshaucio,2019-09-08,33
2664,deshaucio,2019-09-15,39
2665,deshaucio,2019-09-22,46
2666,deshaucio,2019-09-29,79
2667,deshaucio,2019-10-06,52
2668,deshaucio,2019-10-13,64
2669,deshaucio,2019-10-20,57
2670,deshaucio,2019-10-27,51
2671,deshaucio,2019-11-03,38
2672,deshaucio,2019-11-10,63
2673,deshaucio,2019-11-17,44
2674,deshaucio,2019-11-24,56
2675,deshaucio,2019-12-01,52
2676,deshaucio,2019-12-08,90
2677,deshaucio,2019-12-15,64
2678,deshaucio,2019-12-22,22
2679,deshaucio,2019-12-29,53
2680,deshaucio,2020-01-05,29
2681,deshaucio,2020-01-12,45
2682,deshaucio,2020-01-19,53
2683,deshaucio,2020-01-26,92
2684,deshaucio,2020-02-02,55
2685,deshaucio,2020-02-09,36
2686,deshaucio,2020-02-16,43
2687,deshaucio,2020-02-23,60
2688,deshaucio,2020-03-01,46
2689,deshaucio,2020-03-08,57
2690,deshaucio,2020-03-15,34
2691,deshaucio,2020-03-22,21
2692,deshaucio,2020-03-29,53
2693,deshaucio,2020-04-05,34
2694,deshaucio,2020-04-12,16
2695,deshaucio,2020-04-19,99
2696,deshaucio,2020-04-26,32
2697,deshaucio,2020-05-03,42
2698,deshaucio,2020-05-10,37
2699,deshaucio,2020-05-17,33
2700,deshaucio,2020-05-24,0
2701,comedor social,2019-01-06,67
2702,comedor social,2019-01-13,50
2703,comedor social,2019-01-20,41
2704,comedor social,2019-01-27,41
2705,comedor social,2019-02-03,40
2706,comedor social,2019-02-10,68
2707,comedor social,2019-02-17,43
2708,comedor social,2019-02-24,25
2709,comedor social,2019-03-03,18
2710,comedor social,2019-03-10,33
2711,comedor social,2019-03-17,44
2712,comedor social,2019-03-24,62
2713,comedor social,2019-03-31,49
2714,comedor social,2019-04-07,39
2715,comedor social,2019-04-14,60
2716,comedor social,2019-04-21,39
2717,comedor social,2019-04-28,18
2718,comedor social,2019-05-05,38
2719,comedor social,2019-05-12,28
2720,comedor social,2019-05-19,63
2721,comedor social,2019-05-26,58
2722,comedor social,2019-06-02,48
2723,comedor social,2019-06-09,17
2724,comedor social,2019-06-16,36
2725,comedor social,2019-06-23,22
2726,comedor social,2019-06-30,29
2727,comedor social,2019-07-07,43
2728,comedor social,2019-07-14,56
2729,comedor social,2019-07-21,22
2730,comedor social,2019-07-28,35
2731,comedor social,2019-08-04,38
2732,comedor social,2019-08-11,52
2733,comedor social,2019-08-18,34
2734,comedor social,2019-08-25,39
2735,comedor social,2019-09-01,48
2736,comedor social,2019-09-08,27
2737,comedor social,2019-09-15,30
2738,comedor social,2019-09-22,33
2739,comedor social,2019-09-29,27
2740,comedor social,2019-10-06,46
2741,comedor social,2019-10-13,55
2742,comedor social,2019-10-20,42
2743,comedor social,2019-10-27,36
2744,comedor social,2019-11-03,38
2745,comedor social,2019-11-10,67
2746,comedor social,2019-11-17,71
2747,comedor social,2019-11-24,75
2748,comedor social,2019-12-01,33
2749,comedor social,2019-12-08,67
2750,comedor social,2019-12-15,71
2751,comedor social,2019-12-22,88
2752,comedor social,2019-12-29,36
2753,comedor social,2020-01-05,20
2754,comedor social,2020-01-12,30
2755,comedor social,2020-01-19,36
2756,comedor social,2020-01-26,50
2757,comedor social,2020-02-02,40
2758,comedor social,2020-02-09,59
2759,comedor social,2020-02-16,56
2760,comedor social,2020-02-23,37
2761,comedor social,2020-03-01,53
2762,comedor social,2020-03-08,29
2763,comedor social,2020-03-15,77
2764,comedor social,2020-03-22,73
2765,comedor social,2020-03-29,49
2766,comedor social,2020-04-05,54
2767,comedor social,2020-04-12,46
2768,comedor social,2020-04-19,43
2769,comedor social,2020-04-26,49
2770,comedor social,2020-05-03,54
2771,comedor social,2020-05-10,75
2772,comedor social,2020-05-17,82
2773,comedor social,2020-05-24,100
2774,banco alimentos,2019-01-06,7
2775,banco alimentos,2019-01-13,7
2776,banco alimentos,2019-01-20,8
2777,banco alimentos,2019-01-27,9
2778,banco alimentos,2019-02-03,7
2779,banco alimentos,2019-02-10,10
2780,banco alimentos,2019-02-17,8
2781,banco alimentos,2019-02-24,9
2782,banco alimentos,2019-03-03,9
2783,banco alimentos,2019-03-10,5
2784,banco alimentos,2019-03-17,10
2785,banco alimentos,2019-03-24,12
2786,banco alimentos,2019-03-31,10
2787,banco alimentos,2019-04-07,13
2788,banco alimentos,2019-04-14,7
2789,banco alimentos,2019-04-21,8
2790,banco alimentos,2019-04-28,9
2791,banco alimentos,2019-05-05,10
2792,banco alimentos,2019-05-12,11
2793,banco alimentos,2019-05-19,12
2794,banco alimentos,2019-05-26,12
2795,banco alimentos,2019-06-02,16
2796,banco alimentos,2019-06-09,11
2797,banco alimentos,2019-06-16,7
2798,banco alimentos,2019-06-23,9
2799,banco alimentos,2019-06-30,7
2800,banco alimentos,2019-07-07,5
2801,banco alimentos,2019-07-14,7
2802,banco alimentos,2019-07-21,6
2803,banco alimentos,2019-07-28,10
2804,banco alimentos,2019-08-04,5
2805,banco alimentos,2019-08-11,6
2806,banco alimentos,2019-08-18,4
2807,banco alimentos,2019-08-25,5
2808,banco alimentos,2019-09-01,3
2809,banco alimentos,2019-09-08,6
2810,banco alimentos,2019-09-15,8
2811,banco alimentos,2019-09-22,10
2812,banco alimentos,2019-09-29,7
2813,banco alimentos,2019-10-06,11
2814,banco alimentos,2019-10-13,16
2815,banco alimentos,2019-10-20,12
2816,banco alimentos,2019-10-27,13
2817,banco alimentos,2019-11-03,14
2818,banco alimentos,2019-11-10,28
2819,banco alimentos,2019-11-17,84
2820,banco alimentos,2019-11-24,37
2821,banco alimentos,2019-12-01,18
2822,banco alimentos,2019-12-08,16
2823,banco alimentos,2019-12-15,16
2824,banco alimentos,2019-12-22,7
2825,banco alimentos,2019-12-29,11
2826,banco alimentos,2020-01-05,4
2827,banco alimentos,2020-01-12,8
2828,banco alimentos,2020-01-19,6
2829,banco alimentos,2020-01-26,8
2830,banco alimentos,2020-02-02,10
2831,banco alimentos,2020-02-09,8
2832,banco alimentos,2020-02-16,10
2833,banco alimentos,2020-02-23,10
2834,banco alimentos,2020-03-01,9
2835,banco alimentos,2020-03-08,6
2836,banco alimentos,2020-03-15,13
2837,banco alimentos,2020-03-22,35
2838,banco alimentos,2020-03-29,43
2839,banco alimentos,2020-04-05,73
2840,banco alimentos,2020-04-12,74
2841,banco alimentos,2020-04-19,100
2842,banco alimentos,2020-04-26,99
2843,banco alimentos,2020-05-03,50
2844,banco alimentos,2020-05-10,86
2845,banco alimentos,2020-05-17,90
2846,banco alimentos,2020-05-24,40
2847,cruz roja,2019-01-06,13
2848,cruz roja,2019-01-13,12
2849,cruz roja,2019-01-20,11
2850,cruz roja,2019-01-27,14
2851,cruz roja,2019-02-03,12
2852,cruz roja,2019-02-10,13
2853,cruz roja,2019-02-17,13
2854,cruz roja,2019-02-24,13
2855,cruz roja,2019-03-03,13
2856,cruz roja,2019-03-10,13
2857,cruz roja,2019-03-17,13
2858,cruz roja,2019-03-24,14
2859,cruz roja,2019-03-31,13
2860,cruz roja,2019-04-07,14
2861,cruz roja,2019-04-14,10
2862,cruz roja,2019-04-21,12
2863,cruz roja,2019-04-28,12
2864,cruz roja,2019-05-05,15
2865,cruz roja,2019-05-12,15
2866,cruz roja,2019-05-19,15
2867,cruz roja,2019-05-26,14
2868,cruz roja,2019-06-02,17
2869,cruz roja,2019-06-09,16
2870,cruz roja,2019-06-16,17
2871,cruz roja,2019-06-23,16
2872,cruz roja,2019-06-30,14
2873,cruz roja,2019-07-07,15
2874,cruz roja,2019-07-14,100
2875,cruz roja,2019-07-21,75
2876,cruz roja,2019-07-28,42
2877,cruz roja,2019-08-04,28
2878,cruz roja,2019-08-11,22
2879,cruz roja,2019-08-18,22
2880,cruz roja,2019-08-25,19
2881,cruz roja,2019-09-01,17
2882,cruz roja,2019-09-08,17
2883,cruz roja,2019-09-15,16
2884,cruz roja,2019-09-22,16
2885,cruz roja,2019-09-29,15
2886,cruz roja,2019-10-06,15
2887,cruz roja,2019-10-13,15
2888,cruz roja,2019-10-20,12
2889,cruz roja,2019-10-27,12
2890,cruz roja,2019-11-03,13
2891,cruz roja,2019-11-10,13
2892,cruz roja,2019-11-17,14
2893,cruz roja,2019-11-24,14
2894,cruz roja,2019-12-01,13
2895,cruz roja,2019-12-08,13
2896,cruz roja,2019-12-15,13
2897,cruz roja,2019-12-22,12
2898,cruz roja,2019-12-29,10
2899,cruz roja,2020-01-05,12
2900,cruz roja,2020-01-12,13
2901,cruz roja,2020-01-19,13
2902,cruz roja,2020-01-26,14
2903,cruz roja,2020-02-02,16
2904,cruz roja,2020-02-09,14
2905,cruz roja,2020-02-16,14
2906,cruz roja,2020-02-23,13
2907,cruz roja,2020-03-01,14
2908,cruz roja,2020-03-08,14
2909,cruz roja,2020-03-15,17
2910,cruz roja,2020-03-22,23
2911,cruz roja,2020-03-29,24
2912,cruz roja,2020-04-05,24
2913,cruz roja,2020-04-12,26
2914,cruz roja,2020-04-19,27
2915,cruz roja,2020-04-26,21
2916,cruz roja,2020-05-03,22
2917,cruz roja,2020-05-10,23
2918,cruz roja,2020-05-17,21
2919,cruz roja,2020-05-24,19
2920,caritas,2019-01-06,44
2921,caritas,2019-01-13,43
2922,caritas,2019-01-20,50
2923,caritas,2019-01-27,47
2924,caritas,2019-02-03,48
2925,caritas,2019-02-10,49
2926,caritas,2019-02-17,48
2927,caritas,2019-02-24,51
2928,caritas,2019-03-03,43
2929,caritas,2019-03-10,39
2930,caritas,2019-03-17,46
2931,caritas,2019-03-24,48
2932,caritas,2019-03-31,46
2933,caritas,2019-04-07,51
2934,caritas,2019-04-14,30
2935,caritas,2019-04-21,37
2936,caritas,2019-04-28,37
2937,caritas,2019-05-05,42
2938,caritas,2019-05-12,43
2939,caritas,2019-05-19,48
2940,caritas,2019-05-26,49
2941,caritas,2019-06-02,50
2942,caritas,2019-06-09,46
2943,caritas,2019-06-16,53
2944,caritas,2019-06-23,38
2945,caritas,2019-06-30,43
2946,caritas,2019-07-07,48
2947,caritas,2019-07-14,54
2948,caritas,2019-07-21,38
2949,caritas,2019-07-28,42
2950,caritas,2019-08-04,37
2951,caritas,2019-08-11,39
2952,caritas,2019-08-18,37
2953,caritas,2019-08-25,35
2954,caritas,2019-09-01,42
2955,caritas,2019-09-08,41
2956,caritas,2019-09-15,53
2957,caritas,2019-09-22,49
2958,caritas,2019-09-29,44
2959,caritas,2019-10-06,48
2960,caritas,2019-10-13,48
2961,caritas,2019-10-20,47
2962,caritas,2019-10-27,46
2963,caritas,2019-11-03,54
2964,caritas,2019-11-10,48
2965,caritas,2019-11-17,55
2966,caritas,2019-11-24,52
2967,caritas,2019-12-01,50
2968,caritas,2019-12-08,54
2969,caritas,2019-12-15,50
2970,caritas,2019-12-22,41
2971,caritas,2019-12-29,40
2972,caritas,2020-01-05,46
2973,caritas,2020-01-12,52
2974,caritas,2020-01-19,44
2975,caritas,2020-01-26,52
2976,caritas,2020-02-02,44
2977,caritas,2020-02-09,44
2978,caritas,2020-02-16,54
2979,caritas,2020-02-23,43
2980,caritas,2020-03-01,45
2981,caritas,2020-03-08,39
2982,caritas,2020-03-15,51
2983,caritas,2020-03-22,57
2984,caritas,2020-03-29,90
2985,caritas,2020-04-05,100
2986,caritas,2020-04-12,83
2987,caritas,2020-04-19,98
2988,caritas,2020-04-26,84
2989,caritas,2020-05-03,78
2990,caritas,2020-05-10,84
2991,caritas,2020-05-17,73
2992,caritas,2020-05-24,83
2993,ayuda alquiler,2019-01-06,37
2994,ayuda alquiler,2019-01-13,29
2995,ayuda alquiler,2019-01-20,17
2996,ayuda alquiler,2019-01-27,21
2997,ayuda alquiler,2019-02-03,18
2998,ayuda alquiler,2019-02-10,20
2999,ayuda alquiler,2019-02-17,22
3000,ayuda alquiler,2019-02-24,21
3001,ayuda alquiler,2019-03-03,23
3002,ayuda alquiler,2019-03-10,20
3003,ayuda alquiler,2019-03-17,17
3004,ayuda alquiler,2019-03-24,19
3005,ayuda alquiler,2019-03-31,24
3006,ayuda alquiler,2019-04-07,19
3007,ayuda alquiler,2019-04-14,17
3008,ayuda alquiler,2019-04-21,20
3009,ayuda alquiler,2019-04-28,14
3010,ayuda alquiler,2019-05-05,22
3011,ayuda alquiler,2019-05-12,22
3012,ayuda alquiler,2019-05-19,27
3013,ayuda alquiler,2019-05-26,34
3014,ayuda alquiler,2019-06-02,29
3015,ayuda alquiler,2019-06-09,29
3016,ayuda alquiler,2019-06-16,22
3017,ayuda alquiler,2019-06-23,21
3018,ayuda alquiler,2019-06-30,20
3019,ayuda alquiler,2019-07-07,18
3020,ayuda alquiler,2019-07-14,20
3021,ayuda alquiler,2019-07-21,18
3022,ayuda alquiler,2019-07-28,17
3023,ayuda alquiler,2019-08-04,17
3024,ayuda alquiler,2019-08-11,16
3025,ayuda alquiler,2019-08-18,16
3026,ayuda alquiler,2019-08-25,17
3027,ayuda alquiler,2019-09-01,21
3028,ayuda alquiler,2019-09-08,21
3029,ayuda alquiler,2019-09-15,18
3030,ayuda alquiler,2019-09-22,14
3031,ayuda alquiler,2019-09-29,18
3032,ayuda alquiler,2019-10-06,16
3033,ayuda alquiler,2019-10-13,16
3034,ayuda alquiler,2019-10-20,16
3035,ayuda alquiler,2019-10-27,26
3036,ayuda alquiler,2019-11-03,20
3037,ayuda alquiler,2019-11-10,16
3038,ayuda alquiler,2019-11-17,15
3039,ayuda alquiler,2019-11-24,17
3040,ayuda alquiler,2019-12-01,24
3041,ayuda alquiler,2019-12-08,20
3042,ayuda alquiler,2019-12-15,19
3043,ayuda alquiler,2019-12-22,16
3044,ayuda alquiler,2019-12-29,15
3045,ayuda alquiler,2020-01-05,16
3046,ayuda alquiler,2020-01-12,31
3047,ayuda alquiler,2020-01-19,18
3048,ayuda alquiler,2020-01-26,18
3049,ayuda alquiler,2020-02-02,15
3050,ayuda alquiler,2020-02-09,16
3051,ayuda alquiler,2020-02-16,15
3052,ayuda alquiler,2020-02-23,15
3053,ayuda alquiler,2020-03-01,19
3054,ayuda alquiler,2020-03-08,16
3055,ayuda alquiler,2020-03-15,12
3056,ayuda alquiler,2020-03-22,31
3057,ayuda alquiler,2020-03-29,100
3058,ayuda alquiler,2020-04-05,54
3059,ayuda alquiler,2020-04-12,60
3060,ayuda alquiler,2020-04-19,54
3061,ayuda alquiler,2020-04-26,47
3062,ayuda alquiler,2020-05-03,61
3063,ayuda alquiler,2020-05-10,65
3064,ayuda alquiler,2020-05-17,53
3065,ayuda alquiler,2020-05-24,44
3066,compartir piso,2019-01-06,66
3067,compartir piso,2019-01-13,58
3068,compartir piso,2019-01-20,53
3069,compartir piso,2019-01-27,61
3070,compartir piso,2019-02-03,64
3071,compartir piso,2019-02-10,59
3072,compartir piso,2019-02-17,55
3073,compartir piso,2019-02-24,66
3074,compartir piso,2019-03-03,70
3075,compartir piso,2019-03-10,56
3076,compartir piso,2019-03-17,71
3077,compartir piso,2019-03-24,67
3078,compartir piso,2019-03-31,52
3079,compartir piso,2019-04-07,59
3080,compartir piso,2019-04-14,45
3081,compartir piso,2019-04-21,62
3082,compartir piso,2019-04-28,56
3083,compartir piso,2019-05-05,67
3084,compartir piso,2019-05-12,64
3085,compartir piso,2019-05-19,66
3086,compartir piso,2019-05-26,56
3087,compartir piso,2019-06-02,73
3088,compartir piso,2019-06-09,70
3089,compartir piso,2019-06-16,95
3090,compartir piso,2019-06-23,91
3091,compartir piso,2019-06-30,89
3092,compartir piso,2019-07-07,88
3093,compartir piso,2019-07-14,88
3094,compartir piso,2019-07-21,100
3095,compartir piso,2019-07-28,78
3096,compartir piso,2019-08-04,79
3097,compartir piso,2019-08-11,93
3098,compartir piso,2019-08-18,66
3099,compartir piso,2019-08-25,89
3100,compartir piso,2019-09-01,94
3101,compartir piso,2019-09-08,87
3102,compartir piso,2019-09-15,91
3103,compartir piso,2019-09-22,88
3104,compartir piso,2019-09-29,79
3105,compartir piso,2019-10-06,84
3106,compartir piso,2019-10-13,58
3107,compartir piso,2019-10-20,54
3108,compartir piso,2019-10-27,58
3109,compartir piso,2019-11-03,54
3110,compartir piso,2019-11-10,58
3111,compartir piso,2019-11-17,54
3112,compartir piso,2019-11-24,52
3113,compartir piso,2019-12-01,46
3114,compartir piso,2019-12-08,44
3115,compartir piso,2019-12-15,50
3116,compartir piso,2019-12-22,38
3117,compartir piso,2019-12-29,40
3118,compartir piso,2020-01-05,52
3119,compartir piso,2020-01-12,60
3120,compartir piso,2020-01-19,48
3121,compartir piso,2020-01-26,57
3122,compartir piso,2020-02-02,58
3123,compartir piso,2020-02-09,55
3124,compartir piso,2020-02-16,40
3125,compartir piso,2020-02-23,51
3126,compartir piso,2020-03-01,49
3127,compartir piso,2020-03-08,44
3128,compartir piso,2020-03-15,21
3129,compartir piso,2020-03-22,26
3130,compartir piso,2020-03-29,21
3131,compartir piso,2020-04-05,20
3132,compartir piso,2020-04-12,32
3133,compartir piso,2020-04-19,28
3134,compartir piso,2020-04-26,32
3135,compartir piso,2020-05-03,41
3136,compartir piso,2020-05-10,48
3137,compartir piso,2020-05-17,50
3138,compartir piso,2020-05-24,46
3139,divorcio,2019-01-06,67
3140,divorcio,2019-01-13,64
3141,divorcio,2019-01-20,78
3142,divorcio,2019-01-27,49
3143,divorcio,2019-02-03,51
3144,divorcio,2019-02-10,72
3145,divorcio,2019-02-17,61
3146,divorcio,2019-02-24,59
3147,divorcio,2019-03-03,82
3148,divorcio,2019-03-10,63
3149,divorcio,2019-03-17,61
3150,divorcio,2019-03-24,64
3151,divorcio,2019-03-31,61
3152,divorcio,2019-04-07,69
3153,divorcio,2019-04-14,47
3154,divorcio,2019-04-21,61
3155,divorcio,2019-04-28,54
3156,divorcio,2019-05-05,54
3157,divorcio,2019-05-12,57
3158,divorcio,2019-05-19,54
3159,divorcio,2019-05-26,55
3160,divorcio,2019-06-02,56
3161,divorcio,2019-06-09,58
3162,divorcio,2019-06-16,64
3163,divorcio,2019-06-23,83
3164,divorcio,2019-06-30,71
3165,divorcio,2019-07-07,58
3166,divorcio,2019-07-14,60
3167,divorcio,2019-07-21,55
3168,divorcio,2019-07-28,51
3169,divorcio,2019-08-04,100
3170,divorcio,2019-08-11,65
3171,divorcio,2019-08-18,62
3172,divorcio,2019-08-25,61
3173,divorcio,2019-09-01,64
3174,divorcio,2019-09-08,54
3175,divorcio,2019-09-15,62
3176,divorcio,2019-09-22,51
3177,divorcio,2019-09-29,64
3178,divorcio,2019-10-06,55
3179,divorcio,2019-10-13,52
3180,divorcio,2019-10-20,54
3181,divorcio,2019-10-27,50
3182,divorcio,2019-11-03,51
3183,divorcio,2019-11-10,57
3184,divorcio,2019-11-17,55
3185,divorcio,2019-11-24,56
3186,divorcio,2019-12-01,49
3187,divorcio,2019-12-08,67
3188,divorcio,2019-12-15,50
3189,divorcio,2019-12-22,53
3190,divorcio,2019-12-29,52
3191,divorcio,2020-01-05,56
3192,divorcio,2020-01-12,67
3193,divorcio,2020-01-19,62
3194,divorcio,2020-01-26,57
3195,divorcio,2020-02-02,59
3196,divorcio,2020-02-09,60
3197,divorcio,2020-02-16,56
3198,divorcio,2020-02-23,55
3199,divorcio,2020-03-01,74
3200,divorcio,2020-03-08,47
3201,divorcio,2020-03-15,40
3202,divorcio,2020-03-22,30
3203,divorcio,2020-03-29,41
3204,divorcio,2020-04-05,84
3205,divorcio,2020-04-12,48
3206,divorcio,2020-04-19,42
3207,divorcio,2020-04-26,49
3208,divorcio,2020-05-03,54
3209,divorcio,2020-05-10,49
3210,divorcio,2020-05-17,58
3211,divorcio,2020-05-24,67
3212,embarazo,2019-01-06,92
3213,embarazo,2019-01-13,90
3214,embarazo,2019-01-20,91
3215,embarazo,2019-01-27,91
3216,embarazo,2019-02-03,91
3217,embarazo,2019-02-10,90
3218,embarazo,2019-02-17,95
3219,embarazo,2019-02-24,92
3220,embarazo,2019-03-03,93
3221,embarazo,2019-03-10,95
3222,embarazo,2019-03-17,94
3223,embarazo,2019-03-24,95
3224,embarazo,2019-03-31,91
3225,embarazo,2019-04-07,92
3226,embarazo,2019-04-14,82
3227,embarazo,2019-04-21,83
3228,embarazo,2019-04-28,86
3229,embarazo,2019-05-05,88
3230,embarazo,2019-05-12,95
3231,embarazo,2019-05-19,86
3232,embarazo,2019-05-26,82
3233,embarazo,2019-06-02,84
3234,embarazo,2019-06-09,85
3235,embarazo,2019-06-16,85
3236,embarazo,2019-06-23,85
3237,embarazo,2019-06-30,88
3238,embarazo,2019-07-07,91
3239,embarazo,2019-07-14,88
3240,embarazo,2019-07-21,92
3241,embarazo,2019-07-28,100
3242,embarazo,2019-08-04,92
3243,embarazo,2019-08-11,92
3244,embarazo,2019-08-18,96
3245,embarazo,2019-08-25,95
3246,embarazo,2019-09-01,86
3247,embarazo,2019-09-08,80
3248,embarazo,2019-09-15,85
3249,embarazo,2019-09-22,86
3250,embarazo,2019-09-29,84
3251,embarazo,2019-10-06,84
3252,embarazo,2019-10-13,83
3253,embarazo,2019-10-20,78
3254,embarazo,2019-10-27,82
3255,embarazo,2019-11-03,86
3256,embarazo,2019-11-10,79
3257,embarazo,2019-11-17,81
3258,embarazo,2019-11-24,79
3259,embarazo,2019-12-01,78
3260,embarazo,2019-12-08,82
3261,embarazo,2019-12-15,80
3262,embarazo,2019-12-22,93
3263,embarazo,2019-12-29,92
3264,embarazo,2020-01-05,84
3265,embarazo,2020-01-12,92
3266,embarazo,2020-01-19,90
3267,embarazo,2020-01-26,89
3268,embarazo,2020-02-02,88
3269,embarazo,2020-02-09,88
3270,embarazo,2020-02-16,87
3271,embarazo,2020-02-23,89
3272,embarazo,2020-03-01,89
3273,embarazo,2020-03-08,80
3274,embarazo,2020-03-15,68
3275,embarazo,2020-03-22,71
3276,embarazo,2020-03-29,73
3277,embarazo,2020-04-05,80
3278,embarazo,2020-04-12,85
3279,embarazo,2020-04-19,80
3280,embarazo,2020-04-26,82
3281,embarazo,2020-05-03,82
3282,embarazo,2020-05-10,79
3283,embarazo,2020-05-17,84
3284,embarazo,2020-05-24,83
3285,hipoteca,2019-01-06,79
3286,hipoteca,2019-01-13,83
3287,hipoteca,2019-01-20,82
3288,hipoteca,2019-01-27,88
3289,hipoteca,2019-02-03,91
3290,hipoteca,2019-02-10,93
3291,hipoteca,2019-02-17,99
3292,hipoteca,2019-02-24,92
3293,hipoteca,2019-03-03,93
3294,hipoteca,2019-03-10,90
3295,hipoteca,2019-03-17,89
3296,hipoteca,2019-03-24,90
3297,hipoteca,2019-03-31,100
3298,hipoteca,2019-04-07,99
3299,hipoteca,2019-04-14,67
3300,hipoteca,2019-04-21,80
3301,hipoteca,2019-04-28,72
3302,hipoteca,2019-05-05,76
3303,hipoteca,2019-05-12,79
3304,hipoteca,2019-05-19,90
3305,hipoteca,2019-05-26,79
3306,hipoteca,2019-06-02,76
3307,hipoteca,2019-06-09,79
3308,hipoteca,2019-06-16,86
3309,hipoteca,2019-06-23,69
3310,hipoteca,2019-06-30,77
3311,hipoteca,2019-07-07,77
3312,hipoteca,2019-07-14,76
3313,hipoteca,2019-07-21,73
3314,hipoteca,2019-07-28,78
3315,hipoteca,2019-08-04,73
3316,hipoteca,2019-08-11,70
3317,hipoteca,2019-08-18,70
3318,hipoteca,2019-08-25,87
3319,hipoteca,2019-09-01,93
3320,hipoteca,2019-09-08,89
3321,hipoteca,2019-09-15,85
3322,hipoteca,2019-09-22,89
3323,hipoteca,2019-09-29,86
3324,hipoteca,2019-10-06,84
3325,hipoteca,2019-10-13,75
3326,hipoteca,2019-10-20,80
3327,hipoteca,2019-10-27,72
3328,hipoteca,2019-11-03,76
3329,hipoteca,2019-11-10,75
3330,hipoteca,2019-11-17,81
3331,hipoteca,2019-11-24,67
3332,hipoteca,2019-12-01,64
3333,hipoteca,2019-12-08,69
3334,hipoteca,2019-12-15,62
3335,hipoteca,2019-12-22,63
3336,hipoteca,2019-12-29,70
3337,hipoteca,2020-01-05,75
3338,hipoteca,2020-01-12,94
3339,hipoteca,2020-01-19,82
3340,hipoteca,2020-01-26,88
3341,hipoteca,2020-02-02,93
3342,hipoteca,2020-02-09,98
3343,hipoteca,2020-02-16,95
3344,hipoteca,2020-02-23,87
3345,hipoteca,2020-03-01,97
3346,hipoteca,2020-03-08,67
3347,hipoteca,2020-03-15,73
3348,hipoteca,2020-03-22,72
3349,hipoteca,2020-03-29,76
3350,hipoteca,2020-04-05,71
3351,hipoteca,2020-04-12,66
3352,hipoteca,2020-04-19,63
3353,hipoteca,2020-04-26,67
3354,hipoteca,2020-05-03,71
